57490018,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Chocolate,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-chocolate-57490018,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490018_base.jpg,Wraphia Matte 100 YD Chocolate base image,/57490018_base.jpg,Wraphia Matte 100 YD Chocolate small image,/57490018_base.jpg,Wraphia Matte 100 YD Chocolate thumbnail,,,,,,,,1,0,1,base,0,0
57490019,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 Yds Citrus,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yds-citrus-57490019,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490019_base.jpg,Wraphia Matte 100 Yds Citrus base image,/57490019_base.jpg,Wraphia Matte 100 Yds Citrus small image,/57490019_base.jpg,Wraphia Matte 100 Yds Citrus thumbnail,,,,,,,,1,0,1,base,0,0
57490021,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Olive,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-olive-57490021,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490021_base.jpg,Wraphia Matte 100 YD Olive base image,/57490021_base.jpg,Wraphia Matte 100 YD Olive small image,/57490021_base.jpg,Wraphia Matte 100 YD Olive thumbnail,,,,,,,,1,0,1,base,0,0
57490022,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Emerald,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-emerald-57490022,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490022_base.jpg,Wraphia Matte 100 YD Emerald base image,/57490022_base.jpg,Wraphia Matte 100 YD Emerald small image,/57490022_base.jpg,Wraphia Matte 100 YD Emerald thumbnail,,,,,,,,1,0,1,base,0,0
57490024,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Oatmeal,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-oatmeal-57490024,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490024_base.jpg,Wraphia Matte 100 YD Oatmeal base image,/57490024_base.jpg,Wraphia Matte 100 YD Oatmeal small image,/57490024_base.jpg,Wraphia Matte 100 YD Oatmeal thumbnail,,,,,,,,1,0,1,base,0,0
57490026,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Black,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-black-57490026,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490026_base.jpg,Wraphia Matte 100 YD Black base image,/57490026_base.jpg,Wraphia Matte 100 YD Black small image,/57490026_base.jpg,Wraphia Matte 100 YD Black thumbnail,,,,,,,,1,0,1,base,0,0
57490027,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Azalea,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-azalea-57490027,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490027_base.jpg,Wraphia Matte 100 YD Azalea base image,/57490027_base.jpg,Wraphia Matte 100 YD Azalea small image,/57490027_base.jpg,Wraphia Matte 100 YD Azalea thumbnail,,,,,,,,1,0,1,base,0,0
57490028,,Default,simple,Default Category/Boxes & Packaging/Place Holder,Wraphia Matte 100 YD Orchid,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-orchid-57490028,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490028_base.jpg,Wraphia Matte 100 YD Orchid base image,/57490028_base.jpg,Wraphia Matte 100 YD Orchid small image,/57490028_base.jpg,Wraphia Matte 100 YD Orchid thumbnail,,,,,,,,1,0,1,base,0,0
57490029,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Grape,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-grape-57490029,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490029_base.jpg,Wraphia Matte 100 YD Grape base image,/57490029_base.jpg,Wraphia Matte 100 YD Grape small image,/57490029_base.jpg,Wraphia Matte 100 YD Grape thumbnail,,,,,,,,1,0,1,base,0,0
57490030,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Celadon,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-celadon-57490030,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490030_base.jpg,Wraphia Matte 100 YD Celadon base image,/57490030_base.jpg,Wraphia Matte 100 YD Celadon small image,/57490030_base.jpg,Wraphia Matte 100 YD Celadon thumbnail,,,,,,,,1,0,1,base,0,0
57490031,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 yd Wine,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-wine-57490031,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490031_base.jpg,Wraphia Matte 100 yd Wine base image,/57490031_base.jpg,Wraphia Matte 100 yd Wine small image,/57490031_base.jpg,Wraphia Matte 100 yd Wine thumbnail,,,,,,,,1,0,1,base,0,0
57490032,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Caribbean,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-caribbean-57490032,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490032_base.jpg,Wraphia Matte 100 YD Caribbean base image,/57490032_base.jpg,Wraphia Matte 100 YD Caribbean small image,/57490032_base.jpg,Wraphia Matte 100 YD Caribbean thumbnail,,,,,,,,1,0,1,base,0,0
57490033,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Teal,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-teal-57490033,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490033_base.jpg,Wraphia Matte 100 YD Teal base image,/57490033_base.jpg,Wraphia Matte 100 YD Teal small image,/57490033_base.jpg,Wraphia Matte 100 YD Teal thumbnail,,,,,,,,1,0,1,base,0,0
57490034,,Default,simple,Default Category/Boxes & Packaging/Place Holder,Wraphia Matte 100 YD Cobalt,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-cobalt-57490034,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490034_base.jpg,Wraphia Matte 100 YD Cobalt base image,/57490034_base.jpg,Wraphia Matte 100 YD Cobalt small image,/57490034_base.jpg,Wraphia Matte 100 YD Cobalt thumbnail,,,,,,,,1,0,1,base,0,0
57490035,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Orange,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-orange-57490035,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490035_base.jpg,Wraphia Matte 100 YD Orange base image,/57490035_base.jpg,Wraphia Matte 100 YD Orange small image,/57490035_base.jpg,Wraphia Matte 100 YD Orange thumbnail,,,,,,,,1,0,1,base,0,0
57490036,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Harvest,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-harvest-57490036,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490036_base.jpg,Wraphia Matte 100 YD Harvest base image,/57490036_base.jpg,Wraphia Matte 100 YD Harvest small image,/57490036_base.jpg,Wraphia Matte 100 YD Harvest thumbnail,,,,,,,,1,0,1,base,0,0
57490040,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Matte 100 YD Sage,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-matte-100-yd-sage-57490040,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57490040_base.jpg,Wraphia Matte 100 YD Sage base image,/57490040_base.jpg,Wraphia Matte 100 YD Sage small image,/57490040_base.jpg,Wraphia Matte 100 YD Sage thumbnail,,,,,,,,1,0,1,base,0,0
